forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,point,NA,27063
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.01,22058
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.025,22520
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.05,23124
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.1,24169
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.15,24641
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.2,25087
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.25,25420
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.3,25727
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.35,26276
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.4,26565
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.45,26806
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.5,27063
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.55,27216
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.6,27414
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.65,27675
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.7,27893
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.75,28181
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.8,28491
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.85,28942
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.9,29426
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.95,30674
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.975,31384
2021-09-20,forecast,1 wk ahead inc case,2021-09-25,IT,quantile,0.99,32963
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,point,NA,1232
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.01,1176
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.025,1182
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.05,1187
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.1,1196
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.15,1202
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.2,1207
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.25,1210
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.3,1216
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.35,1221
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.4,1225
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.45,1228
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.5,1232
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.55,1236
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.6,1240
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.65,1246
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.7,1251
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.75,1256
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.8,1264
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.85,1267
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.9,1275
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.95,1288
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.975,1293
2021-09-20,forecast,1 wk ahead inc hosp,2021-09-25,IT,quantile,0.99,1297
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,point,NA,348
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.01,283
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.025,285
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.05,288
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.1,293
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.15,300
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.2,307
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.25,314
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.3,321
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.35,329
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.4,335
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.45,342
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.5,348
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.55,357
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.6,362
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.65,366
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.7,372
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.75,378
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.8,384
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.85,390
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.9,395
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.95,402
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.975,408
2021-09-20,forecast,1 wk ahead inc death,2021-09-25,IT,quantile,0.99,409
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,point,NA,24649
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.01,18776
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.025,19832
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.05,20215
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.1,21331
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.15,22049
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.2,22499
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.25,22701
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.3,23330
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.35,23665
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.4,23960
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.45,24404
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.5,24649
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.55,24931
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.6,25063
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.65,25464
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.7,25821
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.75,26171
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.8,26413
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.85,27001
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.9,27558
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.95,28403
