forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,point,NA,128538
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.01,71585
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.025,78769
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.05,84265
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.1,93775
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.15,99184
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.2,103777
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.25,108541
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.3,112578
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.35,117004
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.4,121213
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.45,124842
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.5,128538
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.55,133060
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.6,137110
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.65,141470
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.7,146317
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.75,150956
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.8,156835
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.85,163810
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.9,173843
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.95,187652
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.975,200835
2021-12-13,forecast,1 wk ahead inc case,2021-12-18,IT,quantile,0.99,216736
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,point,NA,3661
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.01,3302
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.025,3349
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.05,3392
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.1,3448
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.15,3488
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.2,3518
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.25,3546
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.3,3573
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.35,3592
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.4,3614
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.45,3636
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.5,3661
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.55,3683
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.6,3703
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.65,3731
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.7,3756
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.75,3786
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.8,3817
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.85,3859
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.9,3914
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.95,3983
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.975,4036
2021-12-13,forecast,1 wk ahead inc hosp,2021-12-18,IT,quantile,0.99,4125
2021-12-13,forecast,1 wk ahead inc death,2021-12-18,IT,point,NA,657
2021-12-13,forecast,1 wk ahead inc death,2021-12-18,IT,quantile,0.01,556
