forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,point,NA,30841
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.01,21298
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.025,22505
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.05,23711
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.1,25093
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.15,25976
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.2,26784
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.25,27575
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.3,28304
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.35,28990
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.4,29464
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.45,30179
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.5,30841
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.55,31476
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.6,32050
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.65,32650
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.7,33463
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.75,34155
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.8,35070
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.85,36195
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.9,37514
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.95,39836
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.975,42250
2021-11-01,forecast,1 wk ahead inc case,2021-11-06,IT,quantile,0.99,44710
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,point,NA,1551
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.01,1437
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.025,1454
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.05,1467
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.1,1484
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.15,1496
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.2,1506
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.25,1514
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.3,1522
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.35,1530
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.4,1536
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.45,1544
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.5,1551
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.55,1558
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.6,1564
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.65,1571
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.7,1579
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.75,1587
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.8,1597
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.85,1607
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.9,1621
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.95,1643
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.975,1661
2021-11-01,forecast,1 wk ahead inc hosp,2021-11-06,IT,quantile,0.99,1681
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,point,NA,285
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.01,227
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.025,230
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.05,234
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.1,240
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.15,246
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.2,252
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.25,258
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.3,263
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.35,268
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.4,274
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.45,279
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.5,285
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.55,290
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.6,296
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.65,301
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.7,306
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.75,312
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.8,317
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.85,323
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.9,329
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.95,335
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.975,339
2021-11-01,forecast,1 wk ahead inc death,2021-11-06,IT,quantile,0.99,342
2021-11-01,forecast,2 wk ahead inc case,2021-11-13,IT,point,NA,36147
2021-11-01,forecast,2 wk ahead inc case,2021-11-13,IT,quantile,0.01,19455
2021-11-01,forecast,2 wk ahead inc case,2021-11-13,IT,quantile,0.025,21365
2021-11-01,forecast,2 wk ahead inc case,2021-11-13,IT,quantile,0.05,23531
2021-11-01,forecast,2 wk ahead inc case,2021-11-13,IT,quantile,0.1,25746
